district_name,district_code,mandal_name,mandal_code,secretariat_code,secretariat_name,latitude,longitude,unit,gen_name
BAPATLA,750,INKOLLU (R),5110,10890457,GANGAVARAM,15.80918,80.164185,Gangavaram,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890464,KONIKI,15.7822279,80.1757476,Koniki,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890459,IDUPULAPADU2,15.9047376,80.1963004,Idupulapadu-2,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890461,INKOLLU2,15.8268965,80.1883872,Inkollu-2,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890468,PAVULURU2,15.85217009,80.16461257,Pavuluru-2,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890462,INKOLLU3,15.8268965,80.1883872,Inkollu-3,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890470,VANKAYALAPADU,15.912275,80.222346,Vankayalapadu,Grama Sachivalayam
BAPATLA,750,INKOLLU (R),5110,10890467,PAVULURU1,15.850325,80.166267,Pavuluru-1,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890445,KALLAMVARIPALEM,15.843883,80.126146,Kallamvaripalem,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890451,PANGULURU2,15.816017,80.105977,Panguluru-2,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890454,T.KOPPERAPADU,15.779904,80.097446,T.Kopperapadu,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890446,KONDAMANJULURU,15.86677,80.085467,Kondamanjuluru,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890447,KONDAMURU,15.832429,80.06314,Kondamuru,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890452,RAMAKURU,15.9070805,80.0469283,Ramakuru,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890453,RENANGIVARAM,15.8038682,80.0421022,Renangivaram,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890441,ALAVALAPADU,15.789423,80.064672,Alavalapadu,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890444,CHANDALURU,15.786005,80.134714,Chandaluru,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890443,BYTAMANJULURU,15.863564,80.054101,Bytamanjuluru,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890449,MUPPAVARAM,15.8447263,80.0504853,Muppavaram,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890442,BUDAWADA,15.8463155,80.1431091,Budawada,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890448,KOTAPADU,15.84146,80.093565,Kotapadu,Grama Sachivalayam
BAPATLA,750,JANAKAVARAMPANGULURU (R),5111,10890450,PANGULURU1,15.8157339,80.1091824,Panguluru-1,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890514,ADIPUDI,15.913196,80.25266,Adipudi,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890520,KODAVALIVARIPALEM,15.8466261,80.2483696,Kodavalivaripalem,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890522,KUMKALAMARRU2,15.918883,80.346926,Kumkalamarru-2,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890516,JARUBULAVARIPALEM,15.844438,80.232728,Jarubulavaripalem,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890525,THIMIDITHAPADU,15.8882861,80.2572705,Thimidithapadu,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890521,KUMKALAMARRU1,15.9163056,80.3509926,Kumkalamarru-1,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890517,KARAMCHEDU1,15.8817196,80.319042,Karamchedu-1,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890518,KARAMCHEDU2,15.8866628,80.3144285,Karamchedu-2,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890519,KARAMCHEDU3,15.881647,80.319107,Karamchedu-3,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890523,SWARNA1,15.85597,80.280065,Swarna-1,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890515,DAGGUBADU,15.8740072,80.2096475,Daggubadu,Grama Sachivalayam
BAPATLA,750,KARAMCHEDU (R),5109,10890524,SWARNA2,15.852414,80.284867,Swarna-2,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790037,YETRAVARIPALEM,15.9517413,80.5441217,Yetravaripalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790031,PEDAGOLLAPALAM,15.9094271,80.5641563,Pedagollapalam,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790033,PERALI,15.8858734,80.5488799,Perali,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790026,GANAPAVARAM,15.922072,80.583486,Ganapavaram,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790036,YAZALI,15.9705153,80.5615038,Yazali,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790023,CHINTAYAPALEM,15.921935,80.554955,Chintayapalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790030,"PATHANANDAYAPALEM,",15.948663,80.537324,"Pathanandayapalem,",Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790035,THUMMALAPALLI,15.885729,80.587125,Thummalapalli,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790024,"DAMMANNAVARIPALEM,",15.970099,80.58987,"Dammannavaripalem,",Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790027,KARLAPALEM,15.935702,80.5504403,Karlapalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790032,PEDAPULUGUVARIPALEM,15.899528,80.606501,Pedapuluguvaripalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790028,NALLAMOTHUVARIPALEM,15.937545,80.51778,Nallamothuvaripalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790025,DUNDIVARIPALEM,15.978559,80.570226,Dundivaripalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790034,SAMMETAVARIPALEM,15.894895,80.533138,Sammetavaripalem,Grama Sachivalayam
BAPATLA,750,KARLAPALEM (R),5092,10790022,BUDDAM,15.9556102,80.5691086,Buddam,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790428,ANANTHAVARAM,16.2349745,80.7721276,Ananthavaram,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790874,KRAPA,16.199106,80.775267,Krapa,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790434,IPURULANKA,16.2221531,80.8055066,Ipurulanka,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790431,DONEPUDI,16.149497,80.815231,Donepudi,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790441,POTHARLANKA,16.157239,80.831819,Potharlanka,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790429,CHILUMURU,16.2305852,80.7845763,Chilumuru,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790437,KOLLURU-1,16.1841201,80.8003914,Kolluru-1,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790438,KOLLURU-2,16.1841272,80.8003894,Kolluru-2,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790435,JVULAPALEM,16.107772,80.854183,Jvulapalem,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790430,CHINAPULIVARRU,16.130261,80.796558,Chinapulivarru,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790433,IPURU,16.2213978,80.7874267,Ipuru,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790436,KISHKINDAPALEM,16.118485,80.834199,Kishkindapalem,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790440,PESARLANKA,16.1945006,80.8088131,Pesarlanka,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790432,GAJULANKA,16.183332,80.828714,Gajulanka,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790442,RAVIKAMPADU,16.163237,80.764995,Ravikampadu,Grama Sachivalayam
BAPATLA,750,KOLLURU (R),5088,10790439,KOLLURU-3,16.1846759,80.800291,Kolluru-3,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890430,Kurravanipalem,15.755774,80.075963,Kurravanipalem,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890428,BODDUVANIPALEM,15.753668,80.014178,Bodduvanipalem,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890893,KORISAPADU1,15.753269,80.042029,Korisapadu-1,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890434,P.GUDIPADU,15.77515661,80.0500514,P.Gudipadu,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890438,RAVINUTHALA1,15.7389309,80.0826239,Ravinuthala-1,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890433,MEDARAMETLA3,15.7222742,80.0259873,Medarametla-3,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890429,DAIVALARAVURU,15.7096682,80.0555611,Daivalaravuru,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890435,PAMIDIPADU1,15.7123426,80.1106691,Pamidipadu-1,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890436,PAMIDIPADU2,15.7110562,80.1120893,Pamidipadu-2,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890427,THAMMAVARAM,15.72412,79.98337,Thammavaram,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890439,RAVINUTHALA2,15.7400614,80.0831644,Ravinuthala-2,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890431,MEDARAMETLA1,15.722254,80.02585,Medarametla-1,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890437,RACHAPUDI,15.716238,80.145661,Rachapudi,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890432,MEDARAMETLA2,15.722254,80.02585,Medarametla-2,Grama Sachivalayam
BAPATLA,750,KORISAPADU (R),5122,10890440,THIMMANAPALEM,15.6944,80.018106,Thimmanapalem,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890547,CHIMMIRIBANDA,15.929643,80.11207,Chimmiribanda,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890896,DRONADULA2,15.914279,80.137545,Dronadula-2,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890560,RAJUPALEM,16.0066035,80.0935123,Rajupalem,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890556,MARTUR4,15.981955,80.101852,Martur-4,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890545,BOBBEPALLI,15.95432016,80.1406088,Bobbepalli,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890552,KONANKI,15.921123,80.079557,Konanki,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890561,VALAPARLA1,15.9245055,80.0470204,Valaparla-1,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890554,MARTUR2,15.9845168,80.109214,Martur-2,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890550,JONNATHALI,15.947898,80.09916,Jonnathali,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890546,BOLLAPALLI,15.883017,80.077645,Bollapalli,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890548,DARSI,15.94272,80.077744,Darsi,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890562,VALAPARLA2,15.9256189,80.051289,Valaparla-2,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890553,MARTUR1,15.9857589,80.1091477,Martur-1,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890559,RAJUGARIPALEM,15.95030747819692,80.12094844132662,Rajugaripalem,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890551,KOLALAPUDI,15.8915,80.1031,Kolalapudi,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890558,NAGARAJUPALLI,15.984057,80.055676,Nagarajupalli,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890549,DRONADULA1,15.9140179,80.1418361,Dronadula-1,Grama Sachivalayam
BAPATLA,750,MARTUR (R),5106,10890555,MARTUR3,15.97683213,80.09779278,Martur-3,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790076,MANTRIPALEM,15.98111,80.793351,Mantripalem,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790077,NAGARAM,16.0017403,80.7244789,Nagaram,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790078,PEDAMATLAPUDI,15.9719967,80.6950717,Pedamatlapudi,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790081,PUDIVADA,16.0035912,80.7026911,Pudivada,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790074,EDUPALLI,15.9843739,80.7247333,Edupalli,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790080,PEDDAVARAM,16.061115,80.757508,Peddavaram,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790880,ALLAPARRU,15.984534,80.776127,Allaparru,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790079,PEDAPALLI,15.953458,80.6465743,Pedapalli,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790068,ADDANKIVARIPALEM,16.036808,80.738685,Addankivaripalem,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790082,SAJJAVARIPALEM,16.0084577,80.7980611,Sajjavaripalem,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790071,CHINAMATLAPUDI,15.9682299,80.6793321,Chinamatlapudi,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790085,YELETIPALEM,16.008032,80.766211,Yeletipalem,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790072,DHULIPUDI(N),16.0357049,80.7675822,Dhulipudi(N),Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790070,BORAMADIGAPALLI,16.00569,80.75288,Boramadigapalli,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790073,DHULIPUDI(S),16.024666,80.733517,Dhulipudi(S),Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790075,KOLAGANIVARIPALEM,16.037284,80.782674,Kolaganivaripalem,Grama Sachivalayam
BAPATLA,750,NAGARAM (R),5095,10790083,SIRIPUDI,15.997617,80.673122,Siripudi,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790058,KOTHAPALEM-1,15.88867362,80.79658616,Kothapalem-1,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790059,KOTHAPALEM-2,15.890242,80.776963,Kothapalem-2,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790055,DINDI,15.890326,80.741288,Dindi,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790056,GARUVUPALEM,15.9568006,80.7536698,Garuvupalem,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790061,MUTHUPALLI,15.98906,80.728735,Muthupalli,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790052,AMUDALAPALLI,15.929838,80.688594,Amudalapalli,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790057,KALLIPALEM,15.916252,80.715124,Kallipalem,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790053,BAVAJIPALEM,15.93634053,80.67619286,Bavajipalem,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790050,ADAVULADEEVI-1,15.914611,80.771472,Adavuladeevi-1,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790060,KUCHINAPUDI,15.9625182,80.7496596,Kuchinapudi,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790062,NIZAMPATNAM-1,15.9054633,80.668529,Nizampatnam-1,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790066,PALLAPATLA,15.98592,80.760779,Pallapatla,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790064,NIZAMPATNAM-3,15.904347,80.6650542,Nizampatnam-3,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790067,PREGNAM,15.9347417,80.724285,Pregnam,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790054,BORRAVARIPALEM,15.958912,80.74442,Borravaripalem,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790063,NIZAMPATNAM-2,15.8982066,80.6605629,Nizampatnam-2,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790065,NIZAMPATNAM-4,15.9033,80.65311,Nizampatnam-4,Grama Sachivalayam
BAPATLA,750,NIZAMPATNAM (R),5094,10790051,GURNADHANAGAR,15.9165497,80.7704553,Gurnadhanagar,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890538,PARCHUR1,15.9674741,80.2739842,Parchur-1,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890540,PARCHUR3,15.9642319,80.2779519,Parchur-3,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890535,KOLLAVARIPALEM,15.9651737,80.2487245,Kollavaripalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890528,CHERUKURU1,15.9932512,80.3789081,Cherukuru-1,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890533,RAMANAYAPALEM,15.986582,80.3517648,Ramanayapalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890541,POTHUKATLA,15.954261,80.35579,Pothukatla,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890531,GOLLAPUDI,16.023403,80.35228,Gollapudi,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890539,PARCHUR2,15.970192,80.277546,Parchur-2,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890527,ANNAMBOTLAVARIPALEM,16.029507,80.229347,Annambotlavaripalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890537,NUTHALAPADU2,15.9354766,80.2306391,Nuthalapadu-2,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890530,DEVARAPALLI,16.01248,80.279184,Devarapalli,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890529,CHERUKURU2,15.979871,80.377348,Cherukuru-2,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890544,VEERANNAPALEM,15.958217,80.320465,Veerannapalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890532,INAGALLU,16.0394953,80.2907584,Inagallu,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890534,NAGULAPALEM,15.955205,80.274843,Nagulapalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890542,THIMMARAJUPALEM,15.999275,80.249898,Thimmarajupalem,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890895,EDUBADU,16.043353,80.253068,Edubadu,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890526,ADUSUMALLI,16.021421,80.313934,Adusumalli,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890543,UPPUTUR,15.9531182,80.2870141,Upputur,Grama Sachivalayam
BAPATLA,750,PARCHUR (R),5108,10890536,NUTHALAPADU1,15.9354785,80.2306827,Nuthalapadu-1,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790038,ALLURU,15.93604,80.627321,Alluru,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790049,KHAJIPALEM,15.966581,80.604432,Khajipalem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790040,CHANDOLU-1,16.0085747,80.6122332,Chandolu-1,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790044,MANTHENAVARIPALEM,15.9862152,80.6513499,Manthenavaripalem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790046,PITTUVARIPALEM,15.97953535,80.60418116,Pittuvaripalem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790048,SANGUPALEM,16.0300288,80.5961077,Sangupalem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790042,G.N.PALEM,15.972159,80.619336,G.N.Palem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790045,PITTALAVANIPALEM,15.98553,80.638381,Pittalavanipalem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790039,BHAVANAMVRIP[ALEM,15.998627,80.590241,Bhavanamvrip[Alem,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790043,KOMALI,16.0163336,80.573426,Komali,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790041,CHANDOLU-2,16.005991,80.6110162,Chandolu-2,Grama Sachivalayam
BAPATLA,750,PITTALAVANIPALEM (R),5091,10790047,POTHANAKATTAVARIPALEM,15.959208,80.584199,Pothanakattavaripalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790881,KAITHEPALLI,15.935976,80.860619,Kaithepalli,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790108,VADDIVARIPALEM,15.926391,80.870898,Vaddivaripalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790101,PIRATLANKA,15.916718,80.886975,Piratlanka,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790086,ARAVAPALLI,16.008983,80.85476,Aravapalli,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790089,CHATRAGADDA,16.022974,80.870834,Chatragadda,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790091,GUDDIKAYALANKA,15.994147,80.813475,Guddikayalanka,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790098,PENUMUDI,16.031609,80.869803,Penumudi,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790097,NALLURUNORTH,16.0055886,80.8715546,Nallurunorth,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790094,MOLLAGUNTA,15.88817,80.836925,Mollagunta,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790100,PETERU-2,16.03874,80.836055,Peteru-2,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790099,PETERU-1,16.037823,80.840089,Peteru-1,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790104,SINGUPALEM,15.9570056,80.8706089,Singupalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790106,TSODAYAPALEM,15.9413433,80.8849604,Tsodayapalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790087,BETHAPUDI-1,16.0229193,80.8087806,Bethapudi-1,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790088,BETHAPUDI-2,16.0241287,80.8105774,Bethapudi-2,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790093,KARUMURU,16.061972,80.810873,Karumuru,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790090,GANGADIPALEM,15.884032,80.886573,Gangadipalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790105,THUMMALA,15.908144,80.841197,Thummala,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790107,UPPUDI,16.004253,80.831558,Uppudi,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790092,KAMARAJUGADDANORTH,15.99142,80.881703,Kamarajugaddanorth,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790103,RAJUKALVA,15.853055,80.871519,Rajukalva,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790095,MORLAVARIPALEM,16.031678,80.825049,Morlavaripalem,Grama Sachivalayam
BAPATLA,750,REPALLE (R),5096,10790102,POTUMERAKA,15.932872,80.841567,Potumeraka,Grama Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026009,ARUNDHATHINAGAR,16.012999,80.8124891,Arundhathinagar,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026004,GALIVAARIVEEDHI-02,16.0200122,80.8405697,Galivaariveedhi-2,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026006,GARIKAPATIVAARIVEEDHI-02,16.0188897,80.8326925,Garikapativaariveedhi-2,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026008,NAKKAVANICHERUVU,16.014176,80.824885,Nakkavanicheruvu,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026013,YANADICOLONY,16.02186481,80.83644726,Yanadicolony,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026010,VELAGAPUDIVARIVEEDHI-01,16.0169437,80.8199354,Velagapudivariveedhi-1,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026012,NETAJICOLONY,16.025563,80.828493,Netajicolony,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026003,GALIVAARIVEEDHI-01,16.020144,80.840434,Galivaariveedhi-1,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026005,GARIKAPATIVAARIVEEDHI-01,16.018628,80.832597,Garikapativaariveedhi-1,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026002,PEERLAPANJAVEEDHI,16.027798,80.841138,Peerlapanjaveedhi,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026007,NIZAMPATNAMROAD,16.012254,80.827666,Nizampatnamroad,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026011,VELAGAPUDIVARIVEEDHI-02,16.0169437,80.8199354,Velagapudivariveedhi-2,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026014,VEGETABLESMARKET,16.0222599,80.8362218,Vegetablesmarket,Ward Sachivalayam
BAPATLA,750,REPALLE (U),1026,21026001,MUMMALANENIVARIPALEM,16.021356,80.843092,Mummalanenivaripalem,Ward Sachivalayam
BAPATLA,750,SANTHAMAGULUR (R),5104,10890574,ELCHURU2,16.08175,79.9299386,Elchuru-2,Grama Sachivalayam
BAPATLA,750,SANTHAMAGULUR (R),5104,10890898,MAKKENAVARIPALEM2,16.02094943,79.95750285,Makkenavaripalem-2,Grama Sachivalayam
BAPATLA,750,SANTHAMAGULUR (R),5104,10890573,ELCHURU1,16.0805616,79.92784,Elchuru-1,Grama Sachivalayam
BAPATLA,750,SANTHAMAGULUR (R),5104,10890581,MAMILLAPALLI,16.0183348,79.9172628,Mamillapalli,Grama Sachivalayam
BAPATLA,750,SANTHAMAGULUR (R),5104,10890580,MAKKENAVARIPALEM,16.022354,79.955145,Makkenavaripalem,Grama Sachivalayam
